year,doy,hour,solar,netsolar,dw_solar,up_solar,temp,rh,windspeed,precip,day_length
2006,92,17,59.524,21.15,25.115,7.29,18.4,0.8436,7.495,0.423333333,11.86742174
2006,92,18,0.897,0,0.11,1.655,14.31,0.8689,14.89,0.423333333,11.86662366
2006,92,19,0.874,0,0,0.07,12.52,0.89655,6.525,0.423333333,11.87317247
2006,92,20,1.656,0,0,0.285,12.895,0.86375,8.55,0.423333333,11.8734705
2006,92,21,2.185,0,0,0.005,13.02,0.83895,9.01,0.423333333,11.87369401
2006,92,22,2.231,0,0,0.1,12.68,0.81415,6.72,0.423333333,11.87400364
2006,92,23,1.909,0,0,0.085,11.635,0.83905,6.45,0.423333333,11.87434536
2006,93,0,1.725,0,0,0,10.68,0.8761,5.3,0.15875,11.87467658
2006,93,1,1.955,0,0.16,0.01,10.005,0.8937,6.1,0.15875,11.87500089
2006,93,2,2.622,0,0.53,0.13,10.94,0.8636,9.32,0.15875,11.87534011
2006,93,3,2.024,0,0.015,0.41,8.91,0.8882,14.655,0.15875,11.87563807
2006,93,4,0.828,0,0.005,0,7.24,0.89745,13.69,0.15875,11.87580752
2006,93,5,3.726,1.26,1.355,0.08,6.665,0.9016,13.36,0.15875,11.87591851
2006,93,6,44.781,16.505,20.025,3.52,6.165,0.88355,13.81,0.15875,11.87866066
2006,93,7,118.335,43.505,52.475,8.97,5.87,0.88965,12.565,0.15875,11.86837823
2006,93,8,129.237,46.12,55.165,9.045,6.22,0.8644,12.15,0.15875,11.86804428
2006,93,9,218.96,79.325,96.065,16.74,6.655,0.83085,11.875,0.15875,11.86803875
2006,93,10,391.92,145.37,179.99,34.62,6.975,0.8002,12.535,0.15875,11.86803866
2006,93,11,329.015,118.12,147.485,29.365,7.075,0.7829,11.35,0.15875,11.86803868
2006,93,12,382.605,138.74,174.71,35.97,7.495,0.77475,10.32,0.15875,11.86803872
2006,93,13,243.317,84.61,107.2,22.59,7.635,0.7774,9.94,0.15875,11.86803883
2006,93,14,611.524,233.25,304.42,71.17,7.815,0.7554,9.17,0.15875,11.8680392
2006,93,15,828.69,309.745,416.715,106.97,9.665,0.67485,8.215,0.15875,11.86803871
2006,93,16,460.345,162.275,227.135,64.86,10.53,0.58995,9.465,0.15875,11.86803874
2006,93,17,187.312,60.515,90.32,29.805,10.275,0.59175,7.29,0.15875,11.86803876
2006,93,18,13.57,2.645,4.04,3.08,8.74,0.625,6.005,0.15875,11.87986009
2006,93,19,0.138,0,0,0.045,7.315,0.66175,5.725,0.15875,11.91700989
2006,93,20,0.023,0,0,0.035,6.39,0.67195,5.58,0.15875,11.91812403
2006,93,21,0.138,0,0,0.045,5.38,0.68395,5.325,0.15875,11.91826049
2006,93,22,0.253,0,0,0.015,4.525,0.6917,5.36,0.15875,11.91841809
2006,93,23,0.437,0,0,0.02,3.66,0.7098,4.76,0.15875,11.9186064
2006,94,0,0.437,0,0,0,2.905,0.73345,3.96,0,11.91881371
2006,94,1,0.437,0,0,0,2.475,0.759,3.91,0,11.91901779
2006,94,2,0.391,0,0,0.07,2.035,0.78485,4.29,0,11.91920399
2006,94,3,0.46,0,0,0.155,1.15,0.8331,3.98,0,11.91936024
2006,94,4,0.483,0,0,0,0.85,0.85765,3.63,0,11.91947775
2006,94,5,15.847,5.185,4.97,2.32,1.15,0.85065,4.135,0,11.92073234
2006,94,6,239.361,95.075,120.12,36.545,1.785,0.8429,4.275,0,11.97346042
2006,94,7,638.963,254.69,328.215,84.73,3.4,0.806,5.52,0,11.97278575
2006,94,8,1041.348,409.69,541.195,131.485,5.43,0.7391,6.465,0,11.97276509
2006,94,9,1378.85,547.075,725.755,168.785,7.08,0.6714,6.165,0,11.97276477
2006,94,10,1619.2,643.99,858.88,194.165,8.245,0.5607,8.04,0,11.97276485
2006,94,11,1742.572,691.705,923.26,205.995,9.275,0.51885,8.37,0,11.97276519
2006,94,12,1741.905,690.635,923.36,208.195,10.76,0.42335,9.075,0,11.97276481
2006,94,13,1617.061,635.925,852.01,197.77,11.795,0.37685,9.205,0,11.97276494
2006,94,14,1379.379,535.955,719.635,175.87,12.83,0.33885,9.32,0,11.97276536
2006,94,15,1045.074,399.095,537.165,142.16,13.41,0.3076,9.25,0,11.97276479
2006,94,16,641.953,240.16,323.795,97.22,13.58,0.3004,9.32,0,11.97276481
2006,94,17,242.006,86.76,117.76,43.72,12.93,0.3535,7.44,0,11.97276483
2006,94,18,15.042,3.585,4.525,3.185,10.465,0.4775,4.32,0,11.98060733
2006,94,19,0.138,0,0,0.07,8.5,0.55195,4.43,0,12.01925063
2006,94,20,0,0,0,0.015,7.875,0.56555,4.735,0,12.02047279
2006,94,21,0,0,0,0.18,6.925,0.6109,4.435,0,12.02060855
2006,94,22,0,0,0,0,6.44,0.6388,3.9,0,12.02075687
2006,94,23,0.23,0,0,0.045,5.685,0.6742,3.99,0,12.02093186
2006,95,0,0.069,0,0,0.01,4.74,0.7151,3.95,0,12.0211207
2006,95,1,0.184,0,0,0,4.08,0.72855,3.245,0,12.02130437
2006,95,2,0.069,0,0,0,4.385,0.6958,4.165,0,12.02147374
2006,95,3,0,0,0,0.1,3.545,0.6934,3.33,0,12.02161151
2006,95,4,0.069,0,0,0.06,2.77,0.69915,2.13,0,12.02171282
2006,95,5,19.872,7.375,7.275,2.92,2.445,0.694,1.845,0,12.02500579
2006,95,6,257.968,104.27,130.005,39.965,2.385,0.71275,1.515,0,12.0738049
2006,95,7,646.553,260.91,331.25,85.37,5.11,0.6632,0.375,0,12.07313255
2006,95,8,1049.674,409.1,539.505,132.16,8.37,0.5285,1.7,0,12.07311331
2006,95,9,1389.775,543.88,717.77,165.7,11.045,0.3792,1.62,0,12.07311301
2006,95,10,1651.699,644.35,852.225,189.49,12.625,0.3011,1.11,0,12.0731131
2006,95,11,1716.214,666.6,882.645,194.045,13.515,0.29315,1.915,0,12.07311341
2006,95,12,1637.117,627.35,837.61,185.94,14.77,0.28185,2.23,0,12.07311307
2006,95,13,1486.444,566.425,755.26,172.665,15.93,0.2735,2.345,0,12.07311321
2006,95,14,1285.585,486.81,648.675,155,16.77,0.26405,2.115,0,12.07311323
2006,95,15,1017.29,381.605,506.415,130.655,17.195,0.28325,3.045,0,12.07311303
2006,95,16,636.364,236.115,311.985,89.975,17.195,0.28585,3.75,0,12.07311304
2006,95,17,219.42,77.55,101.135,33.775,16.795,0.3226,3.425,0,12.07311304
2006,95,18,12.443,2.995,3.065,0.885,15.28,0.41225,2.895,0,12.08059674
2006,95,19,0.437,0,0,0.025,13.695,0.4601,3.995,0,12.11248519
2006,95,20,0.253,0,0,0,11.37,0.57405,4.625,0,12.11358301
2006,95,21,0.23,0,0,0,10.535,0.6018,4.225,0,12.11372693
2006,95,22,0.023,0,0,0.09,10.075,0.62125,4.305,0,12.11388259
2006,95,23,0.023,0,0,0.01,9.69,0.64445,4.54,0,12.11405351
2006,96,0,0,0,0,0.035,10.32,0.60545,4.39,1.3335,12.11423329
2006,96,1,0.046,0,0,0.005,10.19,0.6423,5.77,1.3335,12.1144111
2006,96,2,0.092,0,0,0,10.04,0.66675,3.52,1.3335,12.1145762
2006,96,3,0.115,0,0,0.035,9.66,0.7405,3.85,1.3335,12.11471646
2006,96,4,0.414,0,0,0.02,9.635,0.8079,4.92,1.3335,12.11482464
2006,96,5,0.759,0,0,0.185,9.47,0.88495,4.925,1.3335,12.11489336
2006,96,6,4.071,0.29,0,0,9.21,0.9601,5.045,1.3335,12.11490779
2006,96,7,8.97,1.525,0,0.085,9.28,0.9798,4.785,1.3335,12.11454088
2006,96,8,14.099,2.62,0.785,0.355,9.36,0.98485,5.3,1.3335,12.11055751
2006,96,9,135.47,44.055,51.07,8.785,9.605,0.9841,9.46,1.3335,11.84718475
2006,96,10,151.202,49.32,56.635,9.42,10.155,0.9773,9.69,1.3335,11.84146356
2006,96,11,654.902,245.025,308.525,56.07,11.295,0.9765,10.59,1.3335,11.8413944
2006,96,12,1104.552,421.415,533.42,102.71,13.58,0.936,10.9,1.3335,11.8413936
2006,96,13,393.783,137.225,170.755,33.025,14.045,0.89205,9.75,1.3335,11.84139366
2006,96,14,81.006,23.585,26.97,5.065,13.39,0.8696,6.68,1.3335,11.84139381
2006,96,15,29.739,7.2,6.555,1.47,12.47,0.9199,2.755,1.3335,11.77675364
2006,96,16,43.447,13.24,12.935,2.705,12.025,0.9593,2.28,1.3335,11.4525654
2006,96,17,14.835,3.4,1.86,0.915,11.925,0.96415,5.195,1.3335,11.29843067
2006,96,18,4.278,0.65,0.005,0.225,11.94,0.97335,6.115,1.3335,11.29414824
2006,96,19,2.415,0,0,0.075,12.46,0.96505,6.39,1.3335,11.29435504
2006,96,20,2.852,0,0,0.025,12.565,0.96645,6.035,1.3335,11.29453667
2006,96,21,2.829,0,0,0.06,13.35,0.94695,6.13,1.3335,11.29482891
2006,96,22,2.967,0,0,0.04,13.225,0.92715,6.785,1.3335,11.29521113
2006,96,23,3.128,0,0,0.01,13.245,0.92515,6.01,1.3335,11.29567332
2006,97,0,2.99,0,0,0,13.675,0.9085,5.6,0,11.29617236
2006,97,1,2.76,0,0,0.09,13.67,0.9116,5.91,0,11.29663997
2006,97,2,2.461,0,0,0.06,13.415,0.9297,4.91,0,11.29703653
2006,97,3,2.461,0,0,0.005,13.46,0.9307,5.915,0,11.29735342
2006,97,4,2.323,0,0,0.045,13.48,0.93505,6.055,0,11.29758662
2006,97,5,19.458,4.325,5.99,1.77,13.175,0.92855,6.23,0,11.30199452
2006,97,6,238.142,86.375,116.93,30.555,13.625,0.8928,5.47,0,11.3972745
2006,97,7,631.35,242.58,316.23,73.65,15.485,0.8593,6.835,0,11.39711627
2006,97,8,998.936,400.345,510.745,110.4,17.195,0.7933,8.96,0,11.3971015
2006,97,9,1266.104,510.205,646.65,136.445,18.48,0.76585,9.58,0,11.39710123
2006,97,10,1466.917,595.03,752.575,157.545,19.605,0.75935,9.235,0,11.3971013
2006,97,11,1539.022,621.665,786.915,165.25,20.69,0.7049,7.21,0,11.3971016
2006,97,12,1535.825,617.645,781.495,163.85,21.46,0.62325,6.295,0,11.39710129
2006,97,13,1471.885,588.445,746.12,157.675,22.24,0.53875,4.88,0,11.39710146
2006,97,14,1386.486,542.105,699.78,157.675,22.325,0.44115,6.33,0,11.3971014
2006,97,15,1020.947,381.895,506.735,124.84,15.835,0.7839,11.56,0,11.39710124
2006,97,16,485.139,171.37,235.655,64.285,12.72,0.8067,12.125,0,11.39710125
2006,97,17,134.435,41.6,59.99,18.39,8.725,0.82895,14.79,0,11.39710127
2006,97,18,8.257,2.235,2.82,1.745,5.995,0.83795,15.295,0,11.42138387
2006,97,19,0.207,0,0,0.17,5.28,0.83355,14.005,0,11.45443843
2006,97,20,0.322,0,0,0.08,4.96,0.846,13.375,0,11.4553085
2006,97,21,0.023,0,0,0.17,4.645,0.83265,11.47,0,11.45544185
2006,97,22,0.276,0,0,0.315,4.065,0.84485,11.82,0,11.45559449
2006,97,23,0.115,0,0,0.255,3.565,0.8251,11.95,0,11.455774
2006,98,0,0.092,0,0,0.51,2.52,0.8316,12.13,0,11.45595834
2006,98,1,0.299,0,0,0.3,1.775,0.84965,12.125,0,11.45614686
2006,98,2,0.414,0,0,0.275,1.43,0.8473,11.33,0,11.45633011
2006,98,3,0.391,0,0,0.35,0.9,0.84925,10.185,0,11.45648767
2006,98,4,0.276,0,0,0.21,0.49,0.855,10.195,0,11.45660395
2006,98,5,22.287,5.885,8.73,3.195,0.415,0.8577,9.31,0,11.46426042
2006,98,6,138.23,51.145,67.22,16.075,0.765,0.8349,9.545,0,11.547511
2006,98,7,361.813,143.3,185.55,42.25,1.27,0.8071,9.635,0,11.54721241
2006,98,8,438.587,171.085,219.95,48.865,1.565,0.7784,10.08,0,11.54719508
2006,98,9,509.519,196.295,251.365,55.07,1.66,0.7663,8.74,0,11.54719478
2006,98,10,638.618,248.895,318.74,69.845,2.08,0.73835,8.525,0,11.54719484
2006,98,11,1504.775,619.555,788.935,169.38,3.615,0.6791,7.315,0,11.54719509
2006,98,12,1674.837,695.27,881.185,185.915,5.37,0.61285,7.39,0,11.54719488
2006,98,13,1610.391,663.935,845.62,181.685,6.865,0.5363,7.18,0,11.54719507
2006,98,14,1405.645,566.16,731.135,164.975,7.875,0.4812,7.495,0,11.5471948
2006,98,15,1070.144,415.23,549.78,134.55,8.52,0.44565,6.925,0,11.54719481
2006,98,16,671.646,244.445,339.02,94.575,8.72,0.4278,7.115,0,11.54719483
2006,98,17,262.085,82.07,126.51,44.44,8.15,0.45295,6.23,0,11.54719486
2006,98,18,16.491,3.445,5.005,2.315,6.505,0.53735,4.62,0,11.55779969
2006,98,19,0,0,0,0.04,5.12,0.5898,4.66,0,11.61038475
2006,98,20,0.023,0,0,0.015,3.81,0.6525,4.075,0,11.61177566
2006,98,21,0,0,0,0,2.93,0.66435,3.145,0,11.61191105
2006,98,22,0,0,0,0.03,1.985,0.71035,3.365,0,11.61205731
2006,98,23,0.046,0,0,0,1.385,0.74655,1.805555556,0,11.61222601
2006,99,0,0.115,0,0,0,0.93,0.7655,2.28,0,11.61240955
2006,99,1,0.161,0,0,0,0.51,0.7859,1.57,0,11.61259455
2006,99,2,0.23,0,0,0.02,0.16,0.80265,1.392307692,0,11.6127681
2006,99,3,0.368,0,0,0.07,-0.55,0.84795,2.11,0,11.61291961
2006,99,4,0.276,0,0,0.045,-0.89,0.8699,1.56,0,11.61303474
2006,99,5,29.371,7.23,11.555,4.59,-0.985,0.8792,1.56,0,11.65126661
2006,99,6,310.5,101.745,145.825,44.08,-0.065,0.8624,1.17,0,11.71497088
2006,99,7,705.18,268.35,358.725,90.375,2.06,0.7817,1.445,0,11.71469779
2006,99,8,1102.413,439.195,571.485,132.29,4.87,0.64505,0.542105263,0,11.71468607
2006,99,9,1426.529,587.86,751.11,163.25,7.035,0.5539,0.642105263,0,11.71468588
2006,99,10,1659.266,697.765,882.1,184.335,8.425,0.50315,0.845,0,11.71468596
2006,99,11,1780.66,752.855,947.705,194.85,9.725,0.46625,0.95,0,11.71468629
2006,99,12,1777.187,745.495,939.785,194.29,11.075,0.3975,1.005,0,11.71468593
2006,99,13,1649.79,682.53,867.195,184.665,12.09,0.361,1.665,0,11.71468608
2006,99,14,1413.419,569.7,735.76,166.06,12.665,0.3524,2.236842105,0,11.71468656
2006,99,15,1008.55,389.655,516.88,127.225,13.015,0.364,3.205,0,11.71468591
2006,99,16,550.689,205.105,278.17,73.065,12.98,0.41565,2.825,0,11.71468593
2006,99,17,176.295,65.23,88.305,23.075,12.57,0.40965,2.495,0,11.71468596
2006,99,18,15.226,5.35,5.845,1.595,11.885,0.43235,2.665,0,11.727274
2006,99,19,0.161,0,0,0,11.335,0.4303,3.3,0,11.76698446
2006,99,20,0,0,0,0.03,9.54,0.53155,3.915,0,11.76813773
2006,99,21,0.23,0,0,0,8.135,0.6678,3.725,0,11.76827405
2006,99,22,0.368,0,0,0,7.415,0.69765,4.205,0,11.76843549
2006,99,23,0.368,0,0,0,6.505,0.70815,4.025,0,11.76862595
2006,100,0,0.414,0,0,0,6.31,0.68805,3.32,0,11.76882938
2006,100,1,0.23,0,0,0.015,6.185,0.6795,3.985,0,11.76902747
2006,100,2,0.184,0,0,0,5.83,0.68995,3.915,0,11.76920192
2006,100,3,0,0,0,0,5.3,0.7119,3.535,0,11.76934503
2006,100,4,0.161,0,0,0,4.91,0.7317,3.725,0,11.76944982
2006,100,5,21.137,5.645,7.615,2.345,4.32,0.74745,4.385,0,11.77459136
2006,100,6,275.517,96.585,134.065,37.48,5.125,0.76455,3.71,0,11.84135659
2006,100,7,675.832,252.295,338.485,86.19,8.72,0.6556,4.985,0,11.84090154
2006,100,8,1087.923,422.435,554.135,131.7,11.58,0.54885,6.55,0,11.84088488
2006,100,9,1420.25,568.28,731.56,163.28,13.9,0.4418,7.29,0,11.84088461
2006,100,10,1650.503,673.025,856.515,183.49,15.385,0.3984,6.86,0,11.84088469
2006,100,11,1767.389,727.06,921.38,194.32,16.23,0.3761,7.195,0,11.84088502
2006,100,12,1765.848,726.115,921.565,195.45,16.86,0.37095,7.415,0,11.84088466
2006,100,13,1643.166,667.81,853.39,185.58,17.545,0.36095,7.51,0,11.8408848
2006,100,14,1406.611,557.495,722.735,165.24,18.19,0.3282,8.475,0,11.84088527
2006,100,15,1075.894,410.685,544.32,134.53,18.585,0.32275,8.505,0,11.84088463
2006,100,16,676.177,252.15,335.545,93.67,18.655,0.334,7.99,0,11.84088466
2006,100,17,273.378,98.91,129.33,44.745,18.12,0.36495,6.535,0,11.84088468
2006,100,18,23.161,6.615,7.795,4.64,16.095,0.44165,5.09,0,11.84521602
2006,100,19,0.276,0,0,0.285,13.22,0.5707,5.05,0,11.89639742
2006,100,20,0.299,0,0,0,11.745,0.6204,4.895,0,11.89801807
2006,100,21,0.368,0,0,0,10.74,0.6384,4.795,0,11.89817179
2006,100,22,0.092,0,0,0,10.16,0.66455,4.975,0,11.89833173
2006,100,23,0.368,0,0,0,8.97,0.7085,4.625,0,11.89851295
2006,101,0,0.207,0,0,0,8.505,0.72655,4.86,0,11.89871038
2006,101,1,0.115,0,0,0,8.835,0.69855,5.275,0,11.89889747
2006,101,2,0.138,0,0,0,8.19,0.71045,4.775,0,11.89906751
2006,101,3,0.207,0,0,0,8.025,0.71465,5.365,0,11.89921228
2006,101,4,0.115,0,0,0.065,7.695,0.7388,4.58,0,11.89932038
2006,101,5,21.045,7.265,7.305,2.24,8.055,0.72285,4.41,0,11.9041537
2006,101,6,286.787,110.52,139.405,39.255,9.125,0.7001,5.01,0,11.96394442
2006,101,7,553.219,213.88,275.665,67.98,13.065,0.579,6.595,0,11.96341458
2006,101,8,935.663,363.225,473.06,113.02,16.615,0.51615,8.83,0,11.96339727
2006,101,9,1113.936,428.65,561.865,127.325,18.53,0.5008,10.355,0,11.96339699
2006,101,10,1221.346,471.36,617.2,137.285,20.15,0.46065,10.515,0,11.96339708
2006,101,11,1655.057,641.075,848.52,186.58,21.705,0.39785,13.22,0,11.96339744
2006,101,12,1204.602,461.735,606.595,135.36,21.685,0.4275,13.16,0,11.96339703
2006,101,13,651.682,243.485,311.715,70.355,21.475,0.46035,13.16,0,11.96339715
2006,101,14,485.254,178.935,225.805,50.24,21.89,0.46525,12.57,0,11.96339755
2006,101,15,390.034,143.905,180.88,40.64,22.5,0.45055,11.545,0,11.96339702
2006,101,16,187.749,67.315,83.35,18.91,22.285,0.43175,10.005,0,11.96339704
2006,101,17,53.935,17.885,20.58,5.405,20.98,0.4852,7.45,0,11.96339365
2006,101,18,5.221,1.07,0.78,0.58,19.86,0.54945,7.61,0,11.95080248
2006,101,19,0.115,0,0,0.065,19.46,0.57415,7.8,0,11.95634716
2006,101,20,0.046,0,0,0.045,19.19,0.6023,7.365,0,11.95659718
2006,101,21,0.069,0,0,0.195,18.395,0.659,6.975,0,11.95671896
2006,101,22,0.046,0,0,0.01,18.72,0.6476,11.045,0,11.95687004
2006,101,23,0.046,0,0,0.09,18.69,0.6414,9.455,0,11.95704216
2006,102,0,0,0,0,0.19,18.115,0.6564,8.66,0,11.95722317
2006,102,1,0,0,0,0.05,17.465,0.6591,7.67,0,11.95740006
2006,102,2,0,0,0,0.105,16.94,0.65605,7.93,0,11.95756244
2006,102,3,0.023,0,0,0.135,16.41,0.66765,8.255,0,11.95769917
2006,102,4,0,0,0,0.08,16.85,0.6562,9.41,0,11.95780059
2006,102,5,23.345,6.685,6.535,1.83,17.175,0.63645,10.705,0,11.96609977
2006,102,6,254.725,96.1,123.91,36.235,17.435,0.6558,10.715,0,12.01934725
2006,102,7,632.155,239.25,313.905,82.535,18.775,0.65785,11.74,0,12.01877053
2006,102,8,1016.485,388.975,507.64,120.57,20.345,0.6241,12.355,0,12.01875319
2006,102,9,1384.416,535.875,701.035,156.1,21.34,0.55535,12.32,0,12.01875293
2006,102,10,1594.429,621.81,813.2,173.24,22.175,0.51105,11.765,0,12.01875302
2006,102,11,1770.609,695.19,910.94,190.035,23.28,0.43315,10.41,0,12.01875341
2006,102,12,1766.469,691.415,907.905,190.67,24.115,0.37175,10.19,0,12.01875296
2006,102,13,1645.282,639.7,840.725,181.995,24.755,0.3281,9.855,0,12.01875306
2006,102,14,1408.957,540.52,711.88,163.345,25.105,0.3118,9.88,0,12.01875339
2006,102,15,1082.334,407.1,537.775,134.57,25.315,0.29145,10.52,0,12.01875295
2006,102,16,679.995,249.81,330.955,93.35,25.135,0.30915,9.425,0,12.01875298
2006,102,17,275.448,96.265,128.855,44.3,24.195,0.35235,8.21,0,12.018753
2006,102,18,26.473,6.98,8.95,5.255,21.6,0.43605,6.36,0,12.02105769
2006,102,19,0.023,0,0,0.11,19.235,0.5245,3.88,0,12.07364753
2006,102,20,0.069,0,0,0,18.04,0.5594,3.905,0,12.0755025
2006,102,21,0.184,0,0,0,16.635,0.59315,4.29,0,12.07565326
2006,102,22,0.391,0,0,0,16.31,0.58565,4.05,0,12.07581549
2006,102,23,0.161,0,0,0,15.005,0.62005,2.695,0,12.07600187
2006,103,0,0.023,0,0,0,13.745,0.6576,2.17,0.09525,12.07618703
2006,103,1,0.046,0,0,0,13.08,0.67475,0.105,0.09525,12.07636625
2006,103,2,0.046,0,0,0,11.74,0.72335,0.17,0.09525,12.07653079
2006,103,3,0.184,0,0,0,11.225,0.7205,0.425,0.09525,12.0766712
2006,103,4,0.161,0,0,0,10.89,0.72605,0.09,0.09525,12.0767783
2006,103,5,38.525,14.52,15.385,4.68,11.805,0.68645,2.68,0.09525,12.15753363
2006,103,6,313.444,119.2,150.21,43.645,11.675,0.7483,3.975,0.09525,12.17621672
2006,103,7,714.472,273.755,351.225,88.89,15.825,0.6205,4.92,0.09525,12.17596204
2006,103,8,1107.381,426.62,552.59,128.095,20.235,0.43905,5.445,0.09525,12.17595518
2006,103,9,1437.638,555.76,725.98,158.05,22.705,0.33845,7.135,0.09525,12.17595524
2006,103,10,1667.914,649.725,849.34,177.56,23.84,0.30755,7.31,0.09525,12.17595507
2006,103,11,1785.237,698.375,913.555,187.6,25.375,0.2695,7.63,0.09525,12.17595509
2006,103,12,1781.902,695.265,911.43,188.57,26.73,0.23925,8.28,0.09525,12.17595515
2006,103,13,1660.83,642.505,844.21,180.25,27.92,0.2199,9.125,0.09525,12.17595533
2006,103,14,1429.358,545.11,718.76,162.725,28.35,0.21205,9.77,0.09525,12.17595521
2006,103,15,1099.032,410.8,543.015,133.7,28.315,0.2093,10.37,0.09525,12.17595511
2006,103,16,649.428,237.955,313.69,86.035,27.725,0.2351,10.68,0.09525,12.17595514
2006,103,17,267.329,94.455,123.51,40.605,26.645,0.25805,9.31,0.09525,12.17595515
2006,103,18,28.267,8.965,10.87,5.105,23.95,0.3119,6.68,0.09525,12.17726674
2006,103,19,0.046,0,0,0.035,22.18,0.38125,6.465,0.09525,12.22797373
2006,103,20,0,0,0,0.01,21.585,0.45095,7.155,0.09525,12.22998829
2006,103,21,0,0,0,0,21.475,0.5376,6.62,0.09525,12.2301382
2006,103,22,0.046,0,0,0.23,21.975,0.6418,9.455,0.09525,12.23028783
2006,103,23,0.138,0,0,0.13,21.56,0.71935,8.285,0.09525,12.23046169
2006,104,0,0,0,0,0.67,19.94,0.7976,4.165,0.084666667,12.23064573
2006,104,1,0,0,0,0.395,18.13,0.8755,4.145,0.084666667,12.23082229
2006,104,2,0.023,0,0,0.01,18.2,0.8499,5.16,0.084666667,12.23098454
2006,104,3,0.115,0,0,0.005,19.255,0.79325,4.95,0.084666667,12.23112258
2006,104,4,0.069,0,0,0.165,18.36,0.82775,6.43,0.084666667,12.23122635
2006,104,5,37.651,13.895,14.45,4.36,19.1,0.7885,6.65,0.084666667,12.30291914
2006,104,6,290.674,110.975,139.245,38.675,20.725,0.75005,6.845,0.084666667,12.31945166
2006,104,7,695.451,266.75,340.275,82.985,22.57,0.7054,8.53,0.084666667,12.3191397
2006,104,8,973.429,375.965,481.61,108.825,24.23,0.6565,9.235,0.084666667,12.31913193
2006,104,9,143.543,48.025,60.02,13.74,23.245,0.69015,7.795,0.084666667,12.31913196
2006,104,10,61.594,17.46,18.705,3.875,21.15,0.78045,5.945,0.084666667,12.31912967
2006,104,11,486.68,185.395,225.365,42.51,20.92,0.8169,6.39,0.084666667,12.31912646
2006,104,12,1368.822,534.895,674.78,131.615,23.73,0.71005,7.405,0.084666667,12.31912653
2006,104,13,1486.812,567.31,734.925,154.56,26.435,0.57375,10.265,0.084666667,12.31912677
2006,104,14,930.649,350.4,449.99,99.58,27.015,0.5668,10.235,0.084666667,12.31912651
2006,104,15,580.704,219.105,278.14,64.105,27.29,0.55865,9.67,0.084666667,12.31912663
2006,104,16,590.64,220.47,286.775,77.14,27.87,0.5591,10.13,0.084666667,12.3191265
2006,104,17,182.413,64.035,80.36,22.65,26.98,0.5979,8.485,0.084666667,12.31912648
2006,104,18,14.904,4.315,4.25,2.08,25.63,0.63725,8.085,0.084666667,12.32258818
2006,104,19,0.046,0,0,0.305,25.065,0.65035,6.6,0.084666667,12.34640157
2006,104,20,0,0,0,0.01,23.87,0.6828,3.82,0.084666667,12.34741172
2006,104,21,0,0,0,0.02,22.83,0.6945,2.715,0.084666667,12.34754537
2006,104,22,0.069,0,0,0,20.715,0.82375,1.32,0.084666667,12.34769563
2006,104,23,0.207,0,0,0,20.04,0.87085,1.36,0.084666667,12.34787202
2006,105,0,0.391,0,0,0.015,19.14,0.87985,2.815,0,12.34806901
2006,105,1,0.253,0,0,0,17.86,0.8995,3.26,0,12.34826575
2006,105,2,0.322,0,0,0.18,16.65,0.8342,3.735,0,12.34844287
2006,105,3,0.345,0,0,0.065,15.435,0.8453,3.35,0,12.34859371
2006,105,4,0.46,0,0,0.17,14.12,0.87215,3.595,0,12.348707
2006,105,5,49.956,16.55,19.77,7.35,12.92,0.9154,3.03,0,12.43999136
2006,105,6,357.765,132.335,169.47,49.28,14.105,0.78185,4.495,0,12.44471028
2006,105,7,770.707,297.275,384.51,97.145,16.015,0.61885,4.805,0,12.44457213
2006,105,8,1163.869,458.755,593.715,135.02,18.46,0.55535,3.965,0,12.44456895
2006,105,9,1482.741,594.235,766.29,161.015,20.535,0.50935,3.165,0,12.44456888
2006,105,10,1703.403,688.98,887.5,177.605,22.75,0.4162,3.04,0,12.44456889
2006,105,11,1812.607,734.745,945.805,184.94,24.365,0.31765,2.94,0,12.44456893
2006,105,12,1796.346,725.315,932.315,182.37,25.14,0.30375,2.75,0,12.44456904
2006,105,13,1661.221,666.73,857.46,174.085,25.81,0.29565,2.365,0,12.44456944
2006,105,14,957.352,375.11,481.555,104.01,26.225,0.27355,2.85,0,12.44456893
2006,105,15,460.989,176.63,220.925,48.545,26.085,0.29065,2.915,0,12.44456897
2006,105,16,302.956,115.49,144.165,32.285,25.255,0.3177,5.735,0,12.44456905
2006,105,17,60.628,20.675,24.305,6.05,23.555,0.38365,5.785,0,12.4445687
2006,105,18,11.27,3.355,3.555,1.255,22.15,0.46255,6.495,0,12.43046975
2006,105,19,0,0,0,0.15,20.97,0.5479,6.74,0,12.43721582
2006,105,20,0,0,0,0.07,20.63,0.5783,8.03,0,12.43757626
2006,105,21,0,0,0,0.135,20.055,0.6223,7.1,0,12.43770037
2006,105,22,0,0,0,0.045,19.495,0.67545,5.95,0,12.43785028
2006,105,23,0,0,0,0.25,18.85,0.7211,6.215,0,12.43802056
2006,106,0,0.046,0,0,0.2,17.95,0.79655,5.65,1.100666667,12.43820058
2006,106,1,0.046,0,0,0.13,17.195,0.85,7.005,1.100666667,12.43837944
2006,106,2,0.138,0,0,0.09,16.8,0.8717,6.92,1.100666667,12.43854372
2006,106,3,0.184,0,0,0.155,16.405,0.89065,7.225,1.100666667,12.43868524
